schema,table,column,ordinal,current_len,current_rich,is_trivial,bucket,action,reason,wiki_path,wiki_len,wiki_rich,best_sibling_path,best_sibling_len,best_sibling_rich,current_comment,wiki_cell,best_sibling_cell
etoro_kpi_prep,__materialization_mat_5117375b_0b8d_434e_a2d1_fd7665b17686_mv_revenue_trading_1,Symbol,22,50,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_Stocks_HS125.md 227ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Stocks_HS125.md,227,2,"Trading symbol / ticker (e.g., AAPL, BTC, EURUSD).",,"Instrument name from Dim_Instrument.Name (aliased as Symbol in SP). For stocks: ticker notation (e.g., AAPL). For some instruments, differs from the standard Symbol field. (Tier 2 — SP_Stocks_HS125, DWH_dbo.Dim_Instrument.Name)"
etoro_kpi_prep,__materialization_mat_5117375b_0b8d_434e_a2d1_fd7665b17686_mv_revenue_trading_1,IsSQF,23,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Function_Instrument_Snapshot_Enriched.md has 144ch r=6,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Instrument_Snapshot_Enriched.md,144,6,,,"CASE WHEN adj.InstrumentID IS NOT NULL THEN 1 ELSE 0 END WHERE GroupID = 59, joined on dis.DateID >= adj.DateID (adj carries @dateInt as DateID)"
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,id,0,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BlockchainCryptos.md has 397ch r=5,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,397,5,,,"Unique blockchain network identifier. Manually assigned (not IDENTITY) to maintain stable IDs across environments. Referenced by Wallet.CryptoTypes, Wallet.Wallets, Wallet.WalletPool, and Wallet.BlockchainCryptoProviders as BlockchainCryptoId. Gaps exist in sequence (e.g., 5, 7 missing) - likely reserved IDs for blockchains that were planned but not launched. (Tier 1 — Wallet.BlockchainCryptos)"
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,sequence,1,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,origin,2,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,timestamp,3,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Requests.md has 253ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/Requests.md,253,1,,,"Timestamp when the request was created in the production WalletDB system. Used by downstream SPs as RequestTime. SP_EXW_C2F_E2E casts this to DATE for RequestDate and uses it for ROW_NUMBER ordering. (Tier 3 — WalletDB.Wallet.Requests, no upstream wiki)"
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,message,4,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,level,5,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,maturity_level,6,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,error,7,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,details,8,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,event_log_5117375b_0b8d_434e_a2d1_fd7665b17686,event_type,9,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,DateRangeID,0,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Fact_SnapshotEquity.md has 329ch r=2,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,329,2,,,"Encoded date range as 12-digit bigint (YYYYMMDDMMDD). First 8 digits are the FromDate (YYYYMMDD); last 4 digits are the ToDate month-day suffix (MMDD, typically 1231 for Dec 31). New rows get @date concatenated with 1231; updated rows get the last 4 digits replaced with the MMDD of @daybefore. Decoded via Dim_Range. Part of PK."
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,RealCID,1,136,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=4 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_WatchListsByFunnel.md,164,4,Real customer identifier (HASH distribution key). One row per RealCID per DateID after RN dedup. (Tier 2 - SP_DDR_Customer_Daily_Status),,Customer ID of the Popular Investor when ItemType='User'. NULL when ItemType='Instrument'. Passthrough from Dim_Customer.RealCID. (Tier 1 — Customer.CustomerStatic)
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,FromDateID,2,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Function_Population_OTD_DateRange.md has 77ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Population_OTD_DateRange.md,77,2,,,MIN(DateID) over RankedDeposits (per-customer deposit timeline after filters)
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,ToDateID,3,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Function_Population_OTD_DateRange.md has 285ch r=13,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Population_OTD_DateRange.md,285,13,,,"CASE WHEN MIN(TotalRows)=1 THEN CAST(FORMAT(CAST(GETDATE() AS DATE), 'yyyyMMdd') AS INT) WHEN MIN(CountDeposits)>1 THEN MIN(DateID) ELSE COALESCE(MIN(CASE WHEN RowNum=2 THEN DateID END), MIN(DateID)) END — encodes single-depositor-open-ended vs multi-on-first-day vs second-deposit end"
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,ActiveTraded,4,265,2,False,RICH_OK,leave_alone,len=265 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,265,2,"1 when Function_Population_Active_Traders(@dateID,@dateID) marks the CID as DDR-active (explicit trades / mirror participation / qualifying Options actions - see TVF wiki / SP commentary). Default ISNULL to 0 in INSERT. (Tier 2 - Function_Population_Active_Traders)",,"1 when Function_Population_Active_Traders(@dateID,@dateID) marks the CID as DDR-active (explicit trades / mirror participation / qualifying Options actions — see TVF wiki / SP commentary). Default ISNULL to 0 in INSERT. (Tier 2 — Function_Population_Active_Traders)"
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,BalanceOnlyAccount,5,267,2,False,RICH_OK,leave_alone,len=267 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,267,2,"Presence/measure flag from Function_Population_Balance_Only_Accounts(@dateID,@dateID) - customer had positive equity but no qualifying open-position / trading activity tiers. Stored as int indicator in INSERT path. (Tier 2 - Function_Population_Balance_Only_Accounts)",,"Presence/measure flag from Function_Population_Balance_Only_Accounts(@dateID,@dateID) — customer had positive equity but no qualifying open-position / trading activity tiers. Stored as int indicator in INSERT path. (Tier 2 — Function_Population_Balance_Only_Accounts)"
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,Portfolio_Only,6,251,2,False,RICH_OK,leave_alone,len=251 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,251,2,"Function_Population_Portfolio_Only output persisted as DECIMAL per DDL - analytics treat nonzero as portfolio/HODL segment participation for @date. AccountActive tests ISNULL(Portfolio_Only,0) in SP logic. (Tier 2 - Function_Population_Portfolio_Only)",,"Function_Population_Portfolio_Only output persisted as DECIMAL per DDL — analytics treat nonzero as portfolio/HODL segment participation for @date. AccountActive tests ISNULL(Portfolio_Only,0) in SP logic. (Tier 2 — Function_Population_Portfolio_Only)"
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,AccountActive,7,187,1,False,RICH_OK,leave_alone,len=187 r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,187,1,"Derived: 1 iff ActiveTraded = 1 OR ISNULL(Portfolio_Only,0) <> 0 (see #enrichStatusActions). Encapsulates intentional engagement vs inactive tiers. (Tier 2 - SP_DDR_Customer_Daily_Status)",,"Derived: 1 iff ActiveTraded = 1 OR ISNULL(Portfolio_Only,0) <> 0 (see #enrichStatusActions). Encapsulates intentional engagement vs inactive tiers. (Tier 2 — SP_DDR_Customer_Daily_Status)"
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,AccountInActive,8,274,0,False,MEDIUM_OK,leave_alone,long-but-no-literals; nothing better,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,274,0,Derived flag for customers occupying the explicit inactive bucket after removing balanced segment winners (EXCEPT ladders in #inactive). Requires understanding mutual exclusivity with active tiers - see sibling periodic wiki diagrams. (Tier 2 - SP_DDR_Customer_Daily_Status),,Derived flag for customers occupying the explicit inactive bucket after removing balanced segment winners (EXCEPT ladders in #inactive). Requires understanding mutual exclusivity with active tiers — see sibling periodic wiki diagrams. (Tier 2 — SP_DDR_Customer_Daily_Status)
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,IsFunded,9,161,2,False,RICH_OK,leave_alone,len=161 r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_DDR_Aggregation_Yesterday.md,92,3,Indicator that customer appears in Function_Population_Funded(@dateID) output for that date (CASE WHEN Equity join exists). (Tier 2 - Function_Population_Funded),,MAX(IsFunded) in PERIODIC where Date = @edate; outer SUM(ps.IsFunded) over output dimensions
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,IsChurned,10,130,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,,0,0,"Indicator that a customer has churned, based on the presence of funding, as determined by the Function_Population_Funded function.",,
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,ChurnDateID_InRange,11,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,IsWinBack,12,136,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,,0,0,"Indicator that a customer has been won back, based on the presence of funding, as determined by the Function_Population_Funded function.",,
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,WinBackDateID_InRange,13,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,TP_FTD_DateID,14,171,1,False,RICH_OK,leave_alone,len=171 r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,171,2,Trading-platform first-deposit surrogate key from #globalDepositorsAlltime (CASE branch where Dim_FTDPlatform.FTDPlatformName = ’TradingPlatform’). (Tier 2 - Dim_Customer),,Trading-platform first-deposit surrogate key from #globalDepositorsAlltime (CASE branch where Dim_FTDPlatform.FTDPlatformName = 'TradingPlatform'). (Tier 2 — Dim_Customer)
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,TP_FTD_Date,15,144,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,144,0,Trading-platform FTD timestamp (paired with TP_FTD_* IDs). Source CASE columns from aggregated Dim_Customer/#globalFTDs. (Tier 2 - Dim_Customer),,Trading-platform FTD timestamp (paired with TP_FTD_* IDs). Source CASE columns from aggregated Dim_Customer/#globalFTDs. (Tier 2 — Dim_Customer)
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,TP_FTDA,16,100,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=4 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_DDR_Aggregation_ThisMonth.md,162,4,Trading-platform FTD amount (USD). CASE branch tied to TP platform FTD rows. (Tier 2 - Dim_Customer),,SUM(CASE WHEN TPFirstDeposited_ThisMonth = 1 THEN ds.TP_FTDA ELSE 0 END); ds.TP_FTDA is MAX(TP_FTDA) from daily status for that customer over month start → @edate
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,IBAN_FTD_DateID,17,98,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,98,1,IBAN / eMoney first-deposit surrogate key (FTDPlatform = ’eMoney’ branch). (Tier 2 - Dim_Customer),,IBAN / eMoney first-deposit surrogate key (FTDPlatform = 'eMoney' branch). (Tier 2 — Dim_Customer)
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,IBAN_FTD_Date,18,93,0,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Customer_Daily_Status.md,93,0,IBAN FTD timestamp. CASE branch sourced from aggregated Dim_Customer. (Tier 2 - Dim_Customer),,IBAN FTD timestamp. CASE branch sourced from aggregated Dim_Customer. (Tier 2 — Dim_Customer)
etoro_kpi_prep,gold_de_user_dim_ddr_customer_dailystatus_scd,IBAN_FTDA,19,90,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=4 > uc r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_DDR_Aggregation_ThisQuarter.md,146,4,IBAN FTD amount. CASE branch sourced from aggregated Dim_Customer. (Tier 2 - Dim_Customer),,SUM(CASE WHEN IBANFirstDeposited_ThisQuarter = 1 THEN ds.IBAN_FTDA ELSE 0 END); ds.IBAN_FTDA is MAX(IBAN_FTDA) over quarter-to-date through @edate
