schema,object_name,object_type,tier,priority,process_name,is_active,reasons,VAL.IsValidCustomer,VAL.IsCreditReportValid,VAL.IsTestCustomer,VAL.IsBotAccount,VAL.IsInternal,VAL.Customer_Status,USR.COUNT_DISTINCT_CID,USR.COUNT_DISTINCT_GCID,USR.FTD,USR.Registration,USR.Funded,USR.GROUP_BY_CID,USR.GROUP_BY_GCID,JOIN.GCID_eq_GCID,JOIN.CID_eq_CID,CUST.Dim_Customer,CUST.External_Customer,CUST.UserApiDB_Customer,CUST.Dim_Mirror,CUST.MirrorID_or_ParentCID,samples_json,file_path
BI_DB_dbo,SP_OPS_VerificationPipeline_Level2,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,3,5,0,0,21,"{""VAL.IsValidCustomer"": [""L121: WHERE IsValidCustomer=1""], ""USR.GROUP_BY_CID"": [""L99: GROUP BY vdt.CID) vdt"", ""L141: group by  urs.CID"", ""L255: GROUP BY dc.CID""], ""USR.GROUP_BY_GCID"": [""L141: group by  urs.CID"", ""L255: GROUP BY dc.CID""], ""JOIN.GCID_eq_GCID"": [""L138: INNER JOIN [BI_DB_dbo].[External_ScreeningService_Screening_ProviderScreening] pvs ON urs.GCID = pvs.GCID AND pvs.IsMainProvider = 1"", ""L277: JOIN #pop p ON p.GCID=E.GCID""], ""CUST.Dim_Customer"": [""L49: FROM DWH_dbo.Dim_Customer ecc WITH(NOLOCK)"", ""L116: FROM DWH_dbo.Dim_Customer c"", ""L320: join DWH_dbo.Dim_Customer dc ON dc.RealCID=p.RealCID""], ""CUST.External_Customer"": [""L157: FROM BI_DB_dbo.External_etoro_BackOffice_CustomerDocument CD"", ""L158: LEFT JOIN BI_DB_dbo.External_etoro_BackOffice_CustomerDocumentToDocumentType DT"", ""L233: FROM BI_DB_dbo.External_etoro_BackOffice_CustomerDocument cd""], ""CUST.MirrorID_or_ParentCID"": [""L50: LEFT JOIN [general].[etoro_History_BackOfficeCustomer] boc  ON ecc.RealCID = boc.CID"", ""L108: c.RealCID,"", ""L120: LEFT JOIN #verificationkpis vkpi ON vkpi.CID=c.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_OPS_VerificationPipeline_Level2.sql
BI_DB_dbo,SP_Operations_Monthly_KPIs_FullData,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,"{""VAL.IsValidCustomer"": [""L137: AND\tbc.IsValidCustomer=1""], ""USR.FTD"": [""L18: 26.12.2018\tGuy Manova\t\tAdded new rules to deal with FCA and US regulations which require full verification before FTD (so needed to add leads for those designated regulations)"", ""L42: 2019-12-18\tGuy Manova\t\tremove Verification rows where the FTD > Ver3Date and the Ver3Date is more than 6 months ago (not real verifications)""], ""CUST.Dim_Customer"": [""L130: JOIN [DWH_dbo].[Dim_Customer] bc WITH (NOLOCK) ON bw.CID = bc.RealCID"", ""L185: JOIN DWH_dbo.Dim_Customer dc WITH (NOLOCK)"", ""L740: join [DWH_dbo].[Dim_Customer] cc with (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L130: JOIN [DWH_dbo].[Dim_Customer] bc WITH (NOLOCK) ON bw.CID = bc.RealCID"", ""L186: ON t.CID = dc.RealCID"", ""L741: on bd.CID = cc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Operations_Monthly_KPIs_FullData.sql
BI_DB_dbo,SP_Operations_Onboarding_Flow_UserKPIs,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,3,0,0,5,2,6,14,3,2,0,0,4,"{""VAL.IsValidCustomer"": [""L174: WHERE dc.IsValidCustomer = 1""], ""USR.FTD"": [""L658: -----First Time Deposit-----"", ""L781: -----First Time Deposit-----"", ""L921: -----First Time Deposit-----""], ""USR.GROUP_BY_CID"": [""L239: GROUP BY vdt.CID) vdt"", ""L495: GROUP BY dc.CID"", ""L585: GROUP BY dc.CID""], ""USR.GROUP_BY_GCID"": [""L300: GROUP BY ps.GCID"", ""L325: GROUP BY GCID""], ""JOIN.GCID_eq_GCID"": [""L79: LEFT JOIN #compliance_kyc_flow_history kfh ON kfc.GCID = kfh.GCID) uf"", ""L261: LEFT JOIN [BI_DB_dbo].[External_ScreeningService_Screening_UserScreening] cus  ON cps.GCID = cus.GCID"", ""L371: LEFT JOIN #userscreening_sla sla ON cst.GCID = sla.GCID""], ""JOIN.CID_eq_CID"": [""L494: INNER JOIN #verificationkpis v ON dc.CID = v.CID AND ISNULL(v.DateTime_VL3,GETDATE())>=dc.Response_OccurredDateTime"", ""L527: INNER JOIN #verificationkpis v ON dc.CID = v.CID AND ISNULL(v.DateTime_VL3,getdate())>=dc.Response_OccurredDateTime"", ""L564: INNER JOIN #verificationkpis v ON dc.CID = v.CID AND ISNULL(v.DateTime_VL3,getdate())>=dc.Response_OccurredDateTime""], ""CUST.Dim_Customer"": [""L170: FROM DWH_dbo.Dim_Customer dc"", ""L193: FROM DWH_dbo.Dim_Customer  ecc WITH(NOLOCK)"", ""L394: FROM DWH_dbo.Dim_Customer  ecc""], ""CUST.External_Customer"": [""L467: FROM [BI_DB_dbo].[External_etoro_BackOffice_CustomerDocument] cd"", ""L468: inner JOIN [BI_DB_dbo].[External_etoro_BackOffice_CustomerDocumentToDocumentType] dtd ON cd.DocumentID = dtd.DocumentID""], ""CUST.MirrorID_or_ParentCID"": [""L150: SELECT dc.RealCID AS 'CID'"", ""L172: LEFT JOIN BI_DB_dbo.BI_DB_First5Actions bdfa ON bdfa.CID=dc.RealCID"", ""L194: LEFT JOIN [general].[etoro_History_BackOfficeCustomer] boc ON ecc.RealCID = boc.CID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Operations_Onboarding_Flow_UserKPIs.sql
BI_DB_dbo,SP_ProfessionalCustomers,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,18,"{""VAL.IsValidCustomer"": [""L230: WHERE fsc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L138: GROUP BY dp.CID""], ""JOIN.GCID_eq_GCID"": [""L72: ON pc.GCID = dc.GCID""], ""CUST.Dim_Customer"": [""L71: INNER JOIN [DWH_dbo].[Dim_Customer] dc WITH (NOLOCK)""], ""CUST.External_Customer"": [""L70: FROM [BI_DB_dbo].[External_BI_OUTPUT_Customer_ProfessionalCustomers] pc""], ""CUST.MirrorID_or_ParentCID"": [""L61: SELECT dc.RealCID CID"", ""L79: SELECT fsc.[RealCID]"", ""L82: GROUP BY fsc.[RealCID]""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_ProfessionalCustomers.sql
BI_DB_dbo,SP_Q_AML_EDD_US_Report,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,10,"{""VAL.IsValidCustomer"": [""L71: WHERE fsc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L94: GROUP BY pp.CID""], ""JOIN.CID_eq_CID"": [""L122: JOIN #pop pp ON bdadr.CID = pp.CID"", ""L139: JOIN BI_DB_dbo.BI_DB_AML_PlayerStatus_Changes bdapsc ON pp.CID = bdapsc.CID"", ""L167: JOIN #pop pp ON vl.CID = pp.CID""], ""CUST.Dim_Customer"": [""L64: JOIN DWH_dbo.Dim_Customer dc1 ON fsc.RealCID = dc1.RealCID""], ""CUST.MirrorID_or_ParentCID"": [""L35: SELECT fsc.RealCID\tAS CID"", ""L64: JOIN DWH_dbo.Dim_Customer dc1 ON fsc.RealCID = dc1.RealCID"", ""L64: JOIN DWH_dbo.Dim_Customer dc1 ON fsc.RealCID = dc1.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Q_AML_EDD_US_Report.sql
BI_DB_dbo,SP_Q_AML_FSA_Report,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,2,0,0,0,0,0,0,0,0,0,0,6,0,0,22,2,1,0,0,11,"{""VAL.IsValidCustomer"": [""L115: AND fsc.IsValidCustomer = 1"", ""L168: AND fsc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L192: GROUP BY pop.CID"", ""L203: GROUP BY pop.CID"", ""L386: GROUP BY CID ,Instrument_Type ,Report_End_Date,Is_Active ,Country,Account_Type_Group""], ""JOIN.CID_eq_CID"": [""L190: JOIN #pop_end pop ON bdppl.CID = pop.CID"", ""L201: JOIN #pop_end pop ON vl.CID = pop.CID"", ""L214: JOIN #pop_start pop ON dp.CID = pop.CID""], ""CUST.Dim_Customer"": [""L108: JOIN DWH_dbo.Dim_Customer dc1 ON fsc.RealCID = dc1.RealCID"", ""L161: JOIN DWH_dbo.Dim_Customer dc1 ON fsc.RealCID = dc1.RealCID""], ""CUST.External_Customer"": [""L61: FROM [BI_DB_dbo].[External_etoro_BackOffice_Customer] cc""], ""CUST.MirrorID_or_ParentCID"": [""L70: SELECT fsc.RealCID\tAS 'CID'"", ""L108: JOIN DWH_dbo.Dim_Customer dc1 ON fsc.RealCID = dc1.RealCID"", ""L108: JOIN DWH_dbo.Dim_Customer dc1 ON fsc.RealCID = dc1.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Q_AML_FSA_Report.sql
BI_DB_dbo,SP_RevenueForum,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,1,0,0,0,44,"{""VAL.IsValidCustomer"": [""L104: and bddcds.IsValidCustomer=1""], ""USR.FTD"": [""L291: --------/////  Funded, club, FTD CORRECT!!!!!  /////----------"", ""L304: ,COUNT (CASE WHEN c.FirstDayOfMonth = CAST(DATEFROMPARTS(YEAR(c.Global_FTD_Date), MONTH(c.Global_FTD_Date), 1) AS DATE) THEN c.RealCID END) FTD"", ""L492: cf.FTD,""], ""USR.Funded"": [""L49: ,IsFunded"", ""L61: ,CASE WHEN lmf.IsFunded=1 AND bddcds.IsFunded=0 THEN 1 ELSE 0 END AS Churn"", ""L61: ,CASE WHEN lmf.IsFunded=1 AND bddcds.IsFunded=0 THEN 1 ELSE 0 END AS Churn""], ""CUST.Dim_Customer"": [""L108: FROM DWH_dbo.Dim_Customer AS dc""], ""CUST.MirrorID_or_ParentCID"": [""L44: WITH (DISTRIBUTION = HASH(RealCID),CLUSTERED INDEX(RealCID))"", ""L44: WITH (DISTRIBUTION = HASH(RealCID),CLUSTERED INDEX(RealCID))"", ""L48: ,bddcds.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_RevenueForum.sql
BI_DB_dbo,SP_Risk_PayPalDepositors,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,2,0,1,7,2,1,0,0,2,"{""VAL.IsValidCustomer"": [""L25: AND dc.IsValidCustomer=1""], ""USR.GROUP_BY_CID"": [""L40: GROUP BY fbd.CID"", ""L54: GROUP BY""], ""JOIN.GCID_eq_GCID"": [""L102: left join [BI_DB_dbo].[External_etoro_BackOffice_CustomerRisk] bcr on bcr.GCID=cc.GCID""], ""JOIN.CID_eq_CID"": [""L38: JOIN #population p ON p.CID=fbd.CID"", ""L52: join #population pop on pop.CID=dep.CID"", ""L65: JOIN BI_DB_dbo.External_etoro_Billing_Withdraw bw on pop.CID=bw.CID""], ""CUST.Dim_Customer"": [""L21: JOIN DWH_dbo.Dim_Customer dc ON dc.RealCID=fbd.CID"", ""L100: join  DWH_dbo.Dim_Customer cc on p.CID=cc.RealCID""], ""CUST.External_Customer"": [""L102: left join [BI_DB_dbo].[External_etoro_BackOffice_CustomerRisk] bcr on bcr.GCID=cc.GCID""], ""CUST.MirrorID_or_ParentCID"": [""L21: JOIN DWH_dbo.Dim_Customer dc ON dc.RealCID=fbd.CID"", ""L100: join  DWH_dbo.Dim_Customer cc on p.CID=cc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Risk_PayPalDepositors.sql
BI_DB_dbo,SP_StocksETFs_SignificantAllocation,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,2,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,5,"{""VAL.IsValidCustomer"": [""L53: AND dc.IsValidCustomer = 1"", ""L71: AND dc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L55: GROUP BY dp.CID, di.Symbol"", ""L73: GROUP BY dp.CID,di.Symbol) tm"", ""L85: GROUP BY p.CID""], ""JOIN.CID_eq_CID"": [""L94: ON p.CID = BI_DB_UsageTracking_SF.CID"", ""L135: ON p.CID = vl.CID"", ""L141: ON p.CID = ct.CID""], ""CUST.Dim_Customer"": [""L49: JOIN DWH_dbo.Dim_Customer dc WITH (NOLOCK)"", ""L67: JOIN DWH_dbo.Dim_Customer dc WITH (NOLOCK)"", ""L132: JOIN DWH_dbo.Dim_Customer dc WITH (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L50: ON dc.RealCID = dp.CID"", ""L54: AND dp.MirrorID = 0"", ""L68: ON dc.RealCID = dp.CID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_StocksETFs_SignificantAllocation.sql
BI_DB_dbo,SP_Stocks_HS125,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,"{""VAL.IsValidCustomer"": [""L111: AND dc.IsValidCustomer = 1"", ""L129: WHERE dc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L220: GROUP BY CID""], ""CUST.Dim_Customer"": [""L102: INNER JOIN DWH_dbo.Dim_Customer dc  WITH (NOLOCK)"", ""L114: INNER JOIN DWH.dbo.Dim_Customer dc  WITH (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L103: ON dc.RealCID = pp.CID"", ""L115: ON dc.RealCID = p.CID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Stocks_HS125.sql
BI_DB_dbo,SP_Taboola,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,"{""VAL.IsValidCustomer"": [""L102: WHERE dc.IsValidCustomer=1"", ""L166: WHERE dc.IsValidCustomer=1 AND dc.AffiliateID=45729 AND CAST(dc.FirstDepositDate AS DATE)>=@last10days""], ""USR.FTD"": [""L130: /****************************************Create Affwiz FTD Table************************************/"", ""L256: /****************************************Combine Affwiz Reg+FTD************************************/"", ""L280: /****************************************Combine Affwiz Reg+FTD+Ver2************************************/""], ""CUST.Dim_Customer"": [""L100: FROM [DWH_dbo].[Dim_Customer] dc"", ""L164: FROM [DWH_dbo].[Dim_Customer] dc""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Taboola.sql
BI_DB_dbo,SP_Tax_Compliance_W8_AND_TIN,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6,2,3,0,0,3,"{""VAL.IsValidCustomer"": [""L278: WHERE dc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L299: GROUP BY vd.CID""], ""JOIN.GCID_eq_GCID"": [""L120: JOIN DWH_dbo.Dim_Customer cc WITH(NOLOCK) ON euf.GCID = cc.GCID"", ""L230: USING #crsgcid src ON trgt.GCID = src.GCID""], ""JOIN.CID_eq_CID"": [""L64: --USING #w8date src ON trgt.CID = src.CID"", ""L86: ON trgt.CID = src.CID and trgt.W8SignDate <> src.W8SignDate"", ""L159: --USING #usertaxdata src ON trgt.CID = src.CID AND trgt.TIN_CountryID = src.TIN_CountryID""], ""CUST.Dim_Customer"": [""L120: JOIN DWH_dbo.Dim_Customer cc WITH(NOLOCK) ON euf.GCID = cc.GCID"", ""L276: FROM DWH_dbo.Dim_Customer dc""], ""CUST.External_Customer"": [""L38: FROM [BI_DB_dbo].[External_etoro_BackOffice_CustomerDocument]cd"", ""L39: JOIN [BI_DB_dbo].[External_etoro_BackOffice_CustomerDocumentToDocumentType] dtd ON cd.DocumentID = dtd.DocumentID"", ""L119: FROM [BI_DB_dbo].[External_UserApiDB_Customer_ExtendedUserField] euf""], ""CUST.MirrorID_or_ParentCID"": [""L100: SELECT cc.RealCID 'CID'"", ""L272: SELECT dc.RealCID AS 'CID'"", ""L297: INNER JOIN DWH_dbo.Fact_CustomerAction fca WITH(NOLOCK) ON vd.CID = fca.RealCID AND fca.ActionTypeID IN (1, 2, 3)""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Tax_Compliance_W8_AND_TIN.sql
BI_DB_dbo,SP_USA_FinanceReport_forTax,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,25,"{""VAL.IsValidCustomer"": [""L56: and IsValidCustomer=1""], ""USR.GROUP_BY_CID"": [""L169: group by""], ""JOIN.GCID_eq_GCID"": [""L233: on u.GCID=s.GCID"", ""L350: on u.GCID=s.GCID""], ""CUST.Dim_Customer"": [""L50: DWH_dbo.[Dim_Customer] c\t\t with (NOLOCK)""], ""CUST.External_Customer"": [""L182: [BI_DB_dbo].[External_UserApiDB_Customer_ExtendedUserField] a""], ""CUST.MirrorID_or_ParentCID"": [""L32: ,RealCID"", ""L67: distinct a.RealCID"", ""L73: on a.RealCID=u.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_USA_FinanceReport_forTax.sql
BI_DB_dbo,SP_US_Compliance_Apex_Clients,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,4,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,14,"{""VAL.IsValidCustomer"": [""L26: AND fsc.IsValidCustomer = 1"", ""L83: AND dc.IsValidCustomer = 1"", ""L148: WHERE dc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L86: GROUP BY q.GCID, dc.RealCID""], ""USR.GROUP_BY_GCID"": [""L86: GROUP BY q.GCID, dc.RealCID""], ""JOIN.GCID_eq_GCID"": [""L49: LEFT JOIN BI_DB_dbo.External_USABroker_Apex_UserData ud ON ad.GCID = ud.GCID"", ""L80: INNER JOIN DWH_dbo.Dim_Customer dc ON q.GCID = dc.GCID""], ""CUST.Dim_Customer"": [""L80: INNER JOIN DWH_dbo.Dim_Customer dc ON q.GCID = dc.GCID"", ""L137: FROM DWH_dbo.Dim_Customer dc WITH(NOLOCK)"", ""L257: FROM DWH_dbo.Dim_Customer dc""], ""CUST.MirrorID_or_ParentCID"": [""L18: SELECT fsc.RealCID AS 'CID'"", ""L27: GROUP BY fsc.RealCID"", ""L59: SELECT q.GCID,dc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_US_Compliance_Apex_Clients.sql
BI_DB_dbo,SP_US_Daily_Crypto,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,"{""VAL.IsValidCustomer"": [""L37: AND fsc.IsValidCustomer = 1"", ""L187: and dc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L59: GROUP BY fbw.CID""], ""CUST.Dim_Customer"": [""L27: JOIN DWH_dbo.Dim_Customer dc""], ""CUST.MirrorID_or_ParentCID"": [""L21: WITH (HEAP,DISTRIBUTION=HASH(RealCID))"", ""L23: SELECT dc.RealCID, dr1.Name AS CurrentRegulation, dsap.Name AS State, dc1.Name AS Country"", ""L28: ON fsc.RealCID = dc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_US_Daily_Crypto.sql
BI_DB_dbo,SP_US_Popular_Investor,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,36,"{""VAL.IsValidCustomer"": [""L43: AND dc.IsValidCustomer = 1""], ""USR.GROUP_BY_CID"": [""L63: GROUP BY bdcdpfd.CID""], ""CUST.Dim_Customer"": [""L38: from DWH_dbo.Dim_Customer dc WITH (NOLOCK)""], ""CUST.External_Customer"": [""L16: 2024-01-10      Ofir Gal   change to external table [BI_DB_dbo].[External_etoro_Customer_BlockedCustomerOperations"", ""L160: FROM [BI_DB_dbo].[External_etoro_Customer_BlockedCustomerOperations] bdbco""], ""CUST.MirrorID_or_ParentCID"": [""L29: WITH (DISTRIBUTION=HASH(RealCID),CLUSTERED INDEX(RealCID))"", ""L29: WITH (DISTRIBUTION=HASH(RealCID),CLUSTERED INDEX(RealCID))"", ""L32: SELECT dc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_US_Popular_Investor.sql
BI_DB_dbo,SP_W_Compliance_Vulnerability_Detection,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,1,0,0,0,0,12,0,0,14,2,0,0,0,44,"{""VAL.IsValidCustomer"": [""L365: WHERE dc.IsValidCustomer = 1;""], ""USR.COUNT_DISTINCT_CID"": [""L227: COUNT(DISTINCT CID)""], ""USR.GROUP_BY_CID"": [""L129: GROUP BY dp.CID"", ""L172: GROUP BY dp.CID"", ""L220: GROUP BY CID""], ""JOIN.CID_eq_CID"": [""L205: ON rat.CID = cpip.CID"", ""L255: ON dp.CID = cpip.CID"", ""L467: ON cl.CID = dp.CID;""], ""CUST.Dim_Customer"": [""L45: FROM DWH_dbo.Dim_Customer dc WITH (NOLOCK)"", ""L359: JOIN DWH_dbo.[Dim_Customer] dc WITH (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L42: IF OBJECT_ID('tempdb..#ClientPopulation') IS NOT NULL DROP TABLE #ClientPopulation CREATE TABLE #ClientPopulation WITH (HEAP,DISTRIBUTION=hash(RealCID)) AS"", ""L44: RealCID"", ""L48: CREATE CLUSTERED INDEX ci_#ClientPopulation ON #ClientPopulation (RealCID);""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_W_Compliance_Vulnerability_Detection.sql
BI_DB_dbo,SP_Y_RBSF,SP,A,0,,0,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,1,0,0,0,0,0,0,0,0,0,0,17,1,3,26,5,0,0,0,49,"{""VAL.IsValidCustomer"": [""L544: INNER JOIN DWH_dbo.Dim_Customer dc ON utd.GCID = dc.GCID AND dc.IsValidCustomer = 1 --AND dc.RegulationID IN (4, 10)""], ""USR.GROUP_BY_CID"": [""L258: GROUP BY bdcbcln.CID"", ""L293: GROUP BY CID, DateID"", ""L301: GROUP BY CID, DateID""], ""USR.GROUP_BY_GCID"": [""L1253: GROUP BY fca.RealCID""], ""JOIN.GCID_eq_GCID"": [""L231: ON dc.GCID = da.GCID"", ""L544: INNER JOIN DWH_dbo.Dim_Customer dc ON utd.GCID = dc.GCID AND dc.IsValidCustomer = 1 --AND dc.RegulationID IN (4, 10)"", ""L1242: ON dc.GCID = da.GCID""], ""JOIN.CID_eq_CID"": [""L223: ON cb.CID = c.CID"", ""L350: ON ce.CID = ac.CID"", ""L389: ON bdcbcln.CID = mp.CID""], ""CUST.Dim_Customer"": [""L228: JOIN DWH_dbo.Dim_Customer dc"", ""L419: JOIN DWH_dbo.Dim_Customer dc"", ""L443: JOIN DWH_dbo.Dim_Customer dc""], ""CUST.MirrorID_or_ParentCID"": [""L217: ON cb.CID = fsc.RealCID"", ""L229: ON fsc.RealCID = dc.RealCID"", ""L229: ON fsc.RealCID = dc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_Y_RBSF.sql
BI_DB_dbo,SP_rsk_RiskCorelation_PIs,SP,A,0,SB_Daily,1,validity-filter+user-count → must add IsBotAccount filter or redefine IsValidCustomer,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,2,56,"{""VAL.IsValidCustomer"": [""L59: AND dc_child.IsValidCustomer=1"", ""L90: AND dc_child.IsValidCustomer=1"", ""L320: AND dc.IsValidCustomer=1""], ""USR.GROUP_BY_CID"": [""L288: group by pii.ParentCID"", ""L336: GROUP BY CID,IsBuy""], ""CUST.Dim_Customer"": [""L54: Join DWH_dbo.Dim_Customer dc_par with (NOLOCK)"", ""L56: Join DWH_dbo.Dim_Customer dc_child with (NOLOCK)"", ""L84: Join DWH_dbo.Dim_Customer dc_par with (NOLOCK)""], ""CUST.Dim_Mirror"": [""L80: join  DWH_dbo.Dim_Mirror  b with (NOLOCK)"", ""L283: join DWH_dbo.Dim_Mirror b with (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L27: WITH (DISTRIBUTION = HASH(ParentCID),HEAP)"", ""L39: WITH (DISTRIBUTION = HASH(ParentCID),CLUSTERED INDEX (ParentCID))"", ""L39: WITH (DISTRIBUTION = HASH(ParentCID),CLUSTERED INDEX (ParentCID))""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Stored Procedures\BI_DB_dbo.SP_rsk_RiskCorelation_PIs.sql
